2018-04-15 23:05:37 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:38 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:38 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:39 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:39 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:40 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:40 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:40 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:41 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:41 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:42 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:42 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:42 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:43 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:43 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:43 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:44 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:44 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:45 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:45 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:45 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:46 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:46 {"bill_begin_time":"20171012115240","bill_create_ip":"192.168.1.102","bill_end_time":"20180416230710","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"E900568F46C96811F8A4D9A9B0BE13B9"}

2018-04-15 23:05:47 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:47 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:47 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:48 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:48 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:48 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:49 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:49 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

